ID	Type	name
14065	Complex	"complex(a(GO:""membrane attack complex""),p(HGNC:""C5""))"
14066	Complex	"complex(a(MESH:""Amyloid beta-Peptides""),p(HGNC:""ACHE""))"
14068	Complex	"complex(p(RGD:""Itgav""),p(RGD:""Itgb3""))"
14069	Complex	"complex(p(MGI:""Bcl3""),p(MGI:""Nfkb1""))"
14070	Complex	"complex(p(RGD:""Casp1""),p(RGD:""Nlrp3""),p(RGD:""Pycard""))"
14073	Complex	"complex(a(CHEBI:""1-methylpyrrolinium""),a(CHEBI:""nicotinic acid""))"
14074	Complex	"complex(a(GO:""protein phosphatase type 2A complex""),p(HGNC:""GRM5""))"
14077	Complex	"complex(composite(p(MGI:""C1qa""),p(MGI:""C1qb""),p(MGI:""C1qc"")),composite(p(MGI:""C1ra""),p(MGI:""C1rb"")),composite(p(MGI:""C1s1""),p(MGI:""C1s2"")))"
14078	Complex	"complex(p(MGI:""Cd14""),composite(p(MGI:""Tlr2""),p(MGI:""Tlr4"")))"
14079	Complex	"complex(p(HGNC:""SV2A""),p(HGNC:""SYT1""))"
14080	Complex	"complex(p(HGNC:""DOCK3""),p(HGNC:""RAC1""))"
14083	Complex	"complex(a(CHEBI:""ATP""),p(HGNC:""UBA1""))"
14084	Complex	"complex(p(HGNC:""OPTN""),p(HGNC:""TBK1""))"
14088	Complex	"complex(p(HGNC:""CD14""),p(HGNC:""TLR4""))"
14090	Complex	"complex(p(HGNC:""PARD3""),p(HGNC:""PRKCZ""),composite(p(HGNC:""PARD6A""),p(HGNC:""PARD6B""),p(HGNC:""PARD6G"")))"
14091	Complex	"complex(composite(p(MGI:""Creb1""),p(MGI:""Creb3""),p(MGI:""Creb3l1""),p(MGI:""Creb3l2""),p(MGI:""Creb3l3""),p(MGI:""Creb3l4""),p(MGI:""Creb5"")),composite(p(MGI:""Crebbp""),p(MGI:""Ep300"")))"
14092	Complex	"complex(p(MGI:""Tank""),p(MGI:""Tbk1""))"
14093	Complex	"complex(p(HGNC:""MAVS""),p(HGNC:""TRAF6""))"
14096	Complex	"complex(p(HGNC:""BACE1""),p(HGNC:""NFKB2""),p(HGNC:""RELA""))"
14097	Complex	"complex(a(CHEBI:""magnesium(2+)""),p(HGNCGENEFAMILY:""Glutamate ionotropic receptor NMDA type subunits""))"
14098	Complex	"complex(p(HGNC:""RIPK1""),p(HGNC:""TRADD""),p(HGNC:""TRAF2""),p(HGNC:""TRAF5""))"
14100	Complex	"complex(p(MGI:""Grb2""),p(MGI:""Ptpn11""))"
14101	Complex	"complex(p(MGI:""Irf3""),p(MGI:""Irf3""))"
14102	Complex	"complex(p(HGNC:""CHRNA4""),p(HGNC:""CHRNB2""))"
14103	Complex	"complex(a(MESHC:""Polyubiquitin""),p(HGNC:""TAB2""))"
14105	Complex	"complex(a(CHEBI:""(25R)-cholest-5-ene-3beta,26-diol""),p(HGNC:""ESR2""))"
14106	Complex	"complex(p(HGNC:""NFKB1""),p(HGNC:""NFKB1""),p(HGNC:""RELA""),p(HGNC:""RELA""))"
14107	Complex	"complex(p(HGNC:""CHRM4""),p(INTERPRO:""G-protein alpha subunit, group I""))"
14108	Complex	"complex(p(HGNC:""SMAD4""),composite(p(HGNC:""SMAD2""),p(HGNC:""SMAD3"")))"
14110	Complex	"complex(p(RGD:""Stat1""),p(RGD:""Stat2""))"
14111	Complex	"complex(p(RGD:""Nfkbia""),composite(p(RGD:""Nfkb1""),p(RGD:""Rela"")))"
14114	Complex	"complex(a(CHEBI:""HPV-16""),p(HGNC:""SDC1""),p(MESHC:""heparin sulfate chain""))"
14115	Complex	"complex(a(PUBCHEM:""6913994""),p(HGNC:""PPP2CA""))"
14116	Complex	"complex(a(CHEBI:""epibatidine""),a(MESH:""alpha7 Nicotinic Acetylcholine Receptor""))"
14119	Complex	"complex(p(MGI:""Ccnd1""),composite(p(MGI:""Cdk4""),p(MGI:""Cdk6"")))"
14120	Complex	"complex(p(MGI:""Map3k7""),p(MGI:""Tab1""),p(MGI:""Tab2""))"
14124	Complex	"complex(a(CHEBI:""cationic group""),a(CHEBI:""deoxyribonucleic acid""),p(HGNC:""SDC2""))"
14125	Complex	"complex(p(HGNC:""PPP2R1A""),p(INTERPRO:""Protein phosphatase 2A, regulatory B subunit, B56""))"
14127	Complex	"complex(p(HGNC:""CD247""),p(HGNC:""CD247""))"
14129	Complex	"complex(p(RGD:""Tiam1""),composite(p(RGD:""Vav1""),p(RGD:""Vav2""),p(RGD:""Vav3"")))"
14130	Complex	"complex(p(HGNC:""GSK3B""),p(HGNC:""MAPT"",frag(""245_369"")))"
14131	Complex	"complex(p(HGNC:""CLSTN1""),p(HGNC:""KLC1""))"
14134	Complex	"complex(a(MESH:""Autoantibodies""),p(HGNCGENEFAMILY:""Glutamate ionotropic receptor NMDA type subunits""))"
14135	Complex	"complex(p(HGNC:""PFDN2""),p(HGNC:""VBP1""))"
14139	Complex	"complex(composite(p(RGD:""Btrc""),p(RGD:""Fbxw11"")),composite(p(RGD:""Cul1""),p(RGD:""Rbx1""),p(RGD:""Skp1"")))"
14140	Complex	"complex(a(CHEBI:""sialic acid""),p(GFAM:""Sialic acid binding Ig like lectins""))"
14141	Complex	"complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""CLU""))"
14144	Complex	"complex(p(HGNC:""CHRNA7""),p(HGNC:""CHRNB2""))"
14145	Complex	"complex(p(HGNC:""TFE3""),p(HGNC:""YWHAQ""))"
14147	Complex	"complex(p(RGD:""Fras1""),p(RGD:""Npnt""),composite(p(RGD:""Frem1""),p(RGD:""Frem2"")))"
14150	Complex	"complex(p(HGNC:""DYRK1A""),p(HGNC:""JKAMP""))"
14152	Complex	"complex(p(HGNC:""ATF6""),p(HGNC:""HSPA5""))"
14153	Complex	"complex(a(MESH:""Proteins""),p(HGNC:""HSPA8""))"
14156	Complex	"complex(p(RGD:""Gp1ba""),p(RGD:""Gp1bb""),p(RGD:""Gp9""),composite(p(RGD:""Gp5""),p(RGD:""NEWGENE_2724"")))"
14157	Complex	"complex(p(MGI:""Flcn""),composite(p(MGI:""Fnip1""),p(MGI:""Fnip2"")))"
14158	Complex	"complex(p(HGNC:""CSF1""),p(HGNC:""CSF1R""))"
14159	Complex	"complex(p(HGNC:""GAB1""),p(HGNC:""GRB2""))"
14161	Complex	"complex(p(RGD:""Crh""),p(RGD:""Crhr1""))"
14162	Complex	"complex(p(HGNC:""PPP2R1A""),p(HGNC:""STRN3""))"
14163	Complex	"complex(p(HGNC:""APP"",frag(""12_28"")),p(HGNC:""CHRNA7""))"
14166	Complex	"complex(p(RGD:""Irf3""),p(RGD:""Irf7""))"
14167	Complex	"complex(p(MGI:""Lcp2""),p(MGI:""Skap1""))"
14168	Complex	"complex(p(HGNC:""CX3CL1""),p(HGNC:""CX3CR1""))"
14171	Complex	"complex(a(PUBCHEM:""5311365""),p(HGNC:""PPP2CA""))"
14175	Complex	"complex(p(MGI:""Elk1""),p(MGI:""Elk4""),p(MGI:""Srf""))"
14176	Complex	"complex(p(HGNC:""PPP2CA""),p(HGNC:""PPP2CB""))"
14177	Complex	"complex(p(HGNC:""APBA2""),p(HGNC:""APP""),p(HGNC:""LRP8""))"
14179	Complex	"complex(a(CONSO:""amyloid-beta oligomers""),a(GO:""mitochondrial membrane""))"
14180	Complex	"complex(a(GO:""proteasome regulatory particle""),p(MESH:""Proteins"",pmod(Ub)))"
14181	Complex	"complex(p(HGNC:""CHRNA7""),p(HGNCGENEFAMILY:""G protein subunits alpha, group q""),p(PUBCHEM:""9795278""))"
14182	Complex	"complex(p(HGNC:""BAIAP2""),composite(p(HGNC:""WASF1""),p(HGNC:""WASF2""),p(HGNC:""WASF3"")))"
14184	Complex	"complex(p(MGI:""Dpysl2""),p(MGI:""Dpysl5""))"
14186	Complex	"complex(p(HGNC:""CASP8""),p(HGNC:""FADD""),p(HGNC:""TRADD""))"
14187	Complex	"complex(p(HGNC:""CDH13""),p(HGNC:""PSEN1""))"
14188	Complex	"complex(p(HGNC:""CSNK1A1""),p(HGNC:""CTNNB1""))"
14189	Complex	"complex(p(HGNC:""ABL2""),p(HGNC:""FKBP5""))"
14190	Complex	"complex(a(CONSO:""Tau aggregates""),a(MESH:""Heparan Sulfate Proteoglycans""))"
14191	Complex	"complex(p(HGNC:""TIAM1""),composite(p(HGNC:""VAV1""),p(HGNC:""VAV2""),p(HGNC:""VAV3"")))"
14192	Complex	"complex(p(MGI:""Cdk4""),p(MGI:""Sympk""),p(MGI:""Ybx3""))"
14193	Complex	"complex(p(RGD:""Stk11""),composite(p(RGD:""Cab39""),p(RGD:""Cab39l"")),composite(p(RGD:""Strada""),p(RGD:""Stradb"")))"
14194	Complex	"complex(a(CHEBI:""sialic acid"",loc(PFAM:""Glycoprotein"")),p(HGNC:""SIGLEC10""))"
14195	Complex	"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNB4""))"
14196	Activity	"act(p(FLYBASE:""Pbgs""),ma(cat))"
14197	Activity	"act(p(MGI:""Rxfp1""))"
14198	Activity	"act(p(MGI:""Hibch""),ma(cat))"
14200	Activity	"act(p(MGI:""Arhgap17""))"
14201	Activity	"act(p(FLYBASE:""CG1750""),ma(cat))"
14202	Activity	"act(p(RGD:""Icos""))"
14203	Activity	"act(p(HGNC:""DIAPH1""))"
14204	Activity	"act(p(MGI:""Acvr1""))"
14205	Activity	"act(complex(p(HGNC:""MAGI1""),p(HGNC:""PTEN"")))"
14206	Activity	"act(p(HGNC:""ADAM10""),ma(pep))"
14207	Activity	"act(p(MGI:""Pde3b""))"
14208	Activity	"act(p(MGI:""Tmem35a""),ma(chap))"
14209	Activity	"act(p(MGI:""Was""))"
14210	Activity	"act(p(HGNC:""HLCS""),ma(cat))"
14211	Activity	"act(p(MGI:""Sirt1""))"
14212	Activity	"act(p(HGNC:""IL12RB1""))"
14213	Activity	"act(complex(p(RGD:""Nf2""),p(RGD:""Wwc1"")))"
14214	Activity	"act(p(RGD:""Nsmaf""))"
14215	Activity	"act(a(MESH:""Dendritic Spines""))"
14216	Activity	"act(p(RGD:""Map3k11""))"
14217	Activity	"act(p(HGNC:""RHOA""))"
14218	Activity	"act(p(MGI:""Tpk1""),ma(cat))"
14219	Activity	"act(complex(p(HGNC:""EGFR""),p(HGNC:""ERBB3"")))"
14220	Activity	"act(complex(p(MGI:""Il6st""),p(MGI:""Lifr"")))"
14221	Activity	"act(p(FLYBASE:""CG11089""),ma(cat))"
14222	Activity	"act(p(HGNC:""NEDD8""))"
14223	Activity	"act(p(MGI:""Oxtr""))"
14224	Activity	"act(p(HGNC:""PPARD""))"
14225	Activity	"act(p(MGI:""B4galt1""),ma(cat))"
14226	Activity	"act(p(HGNC:""TNFRSF1B""))"
14227	Activity	"act(p(MGI:""Il12rb2""))"
14228	Activity	"act(p(HGNC:""CALCOCO2""))"
14229	Activity	"act(p(RGD:""Fer""))"
14230	Activity	"act(p(MGI:""Pah""),ma(cat))"
14231	Activity	"act(complex(GO:""Atg1/ULK1 kinase complex""))"
14233	Activity	"act(p(HGNC:""CD226""))"
14234	Activity	"act(p(RGD:""Naprt""),ma(cat))"
14235	Activity	"act(p(HGNC:""BHMT""),ma(cat))"
14236	Activity	"act(p(MGI:""Rdx""))"
14237	Activity	"act(p(HGNC:""GPCPD1""),ma(cat))"
14238	Activity	"act(p(HGNC:""PTPA""))"
14239	Activity	"act(complex(p(RGD:""Itga8""),p(RGD:""Itgb1"")))"
14240	Activity	"act(p(FPLX:""MEK""))"
14241	Activity	"act(p(MGI:""Gnmt""),ma(cat))"
14242	Activity	"act(p(HGNC:""ALG13""),ma(cat))"
14243	Activity	"act(p(MGI:""Nsdhl""),ma(cat))"
14244	Activity	"act(complex(p(HGNC:""CTNNB1""),composite(p(HGNC:""APC""),p(HGNC:""APC2"")),composite(p(HGNC:""AXIN1""),p(HGNC:""AXIN2""))))"
14246	Activity	"act(p(MGI:""Ripk2""))"
14247	Activity	"act(p(HGNC:""CTNNB1""),ma(GO:""cadherin binding""))"
14248	Activity	"act(p(RGD:""Trpv5""))"
14249	Activity	"act(p(FLYBASE:""CG9804""),ma(cat))"
14250	Activity	"act(p(MGI:""Nfatc3""))"
14251	Activity	"act(p(HGNC:""ADORA1""))"
14252	Activity	"act(complex(p(MGI:""Blnk""),p(MGI:""Btk"")))"
14253	Activity	"act(p(HGNC:""PTDSS2""),ma(cat))"
14255	Activity	"act(p(RGD:""Cd47""))"
14256	Activity	"act(complex(CONSO:""alpha-4 beta-2 nAChR""))"
14257	Activity	"act(complex(p(RGD:""Fcer1a""),p(RGD:""Fcer1g""),p(RGD:""Ms4a2"")))"
14258	Activity	"act(p(HGNC:""PFAS""),ma(cat))"
14259	Activity	"act(p(RGD:""Tbx21""))"
14260	Activity	"act(p(FLYBASE:""pr""),ma(cat))"
14261	Activity	"act(p(INTERPRO:""Triosephosphate isomerase""))"
14262	Activity	"act(p(MGI:""Tbk1""))"
14263	Activity	"act(p(HGNC:""CASP6""))"
14264	Activity	"act(complex(composite(p(MGI:""Arrb1""),p(MGI:""Arrb2"")),composite(p(MGI:""Grk1""),p(MGI:""Grk2""),p(MGI:""Grk3""),p(MGI:""Grk4""),p(MGI:""Grk5""),p(MGI:""Grk6""))))"
14265	Activity	"act(p(HGNC:""MAP3K11""))"
14266	Activity	"act(p(RGD:""Dolpp1""),ma(cat))"
14267	Activity	"act(p(HGNC:""RAD51C""))"
14268	Activity	"act(p(MGI:""Myo10""))"
14269	Activity	"act(p(FLYBASE:""Arr2""))"
14270	Activity	"act(p(HGNC:""BACE1""),ma(cat))"
14271	Activity	"act(p(RGD:""Keap1""))"
14272	Activity	"act(p(HGNC:""MAP1LC3A""))"
14273	Activity	"act(p(RGD:""St3gal5""),ma(cat))"
14274	Activity	"act(p(HGNC:""RGN""),ma(cat))"
14275	Activity	"act(p(RGD:""Pkmyt1""))"
14276	Activity	"act(p(HGNC:""LPL""),ma(cat))"
14277	Activity	"act(p(HGNC:""DAPK1""),ma(kin))"
14278	Activity	"act(p(MGI:""Rac1""))"
14279	Activity	"act(complex(GO:""mitochondrial respiratory chain complex I""))"
14280	Activity	"act(p(RGD:""Fads1""),ma(cat))"
14281	Activity	"act(p(HGNC:""MAP3K20""))"
14282	Activity	"act(p(MGI:""Ednrb""))"
14283	Activity	"act(p(HGNC:""PPP1R1A""))"
14284	Activity	"act(complex(p(MGI:""Snap29""),p(MGI:""Stx17"")))"
14286	Activity	"act(r(HGNC:""NGFR""),ma(tscript))"
14287	Activity	"act(p(RGD:""Th""))"
14288	Activity	"act(p(HGNC:""IMPA1""))"
14289	Activity	"act(complex(p(MGI:""Erbb3""),p(MGI:""Erbb3"")))"
14290	Activity	"act(p(HGNC:""TNFRSF9""))"
14291	Activity	"act(p(RGD:""Igf1""))"
14292	Activity	"act(p(HGNC:""ITGA5""))"
14293	Activity	"act(p(SFAM:""PIK3C Class IA Family""),ma(kin))"
14295	Activity	"act(p(HGNC:""NOS2""))"
14296	Activity	"act(p(RGD:""Sod1""))"
14297	Activity	"act(p(HGNC:""NANP""),ma(cat))"
14298	Activity	"act(complex(p(MGI:""Rbl1""),p(MGI:""Tfdp1""),composite(p(MGI:""E2f4""),p(MGI:""E2f5""))))"
14299	Activity	"act(p(FLYBASE:""Kyat""),ma(cat))"
14300	Activity	"act(p(RGD:""Dlst""),ma(cat))"
14301	Activity	"act(p(HGNC:""VMP1""))"
14302	Activity	"act(p(RGD:""Gip""))"
14303	Activity	"act(p(MGI:""Mybl2""))"
14304	Activity	"act(p(CONSO:""Tau 6D""))"
14305	Activity	"act(p(MGI:""Ppp1r12a""))"
14306	Activity	"act(complex(p(HGNC:""CSF2RA""),p(HGNC:""CSF2RB"")))"
14307	Activity	"act(p(MGI:""Etnppl""),ma(cat))"
14308	Activity	"act(p(HGNC:""DICER1""))"
14309	Activity	"act(complex(p(HGNC:""TREM2""),p(HGNC:""TYROBP"")),ma(GOBP:""signaling""))"
14310	Activity	"act(complex(p(RGD:""Il20rb""),p(RGD:""Il22ra1"")))"
14311	Activity	"act(p(HGNC:""CTSG""))"
14312	Activity	"act(p(RGD:""Mocs2""),ma(cat))"
14313	Activity	"act(p(HGNC:""TGFBR1""))"
14314	Activity	"act(p(RGD:""Cyp27a1""),ma(cat))"
14315	Activity	"act(p(HGNC:""CYP2J2""),ma(cat))"
14316	Activity	"act(p(MGI:""Cald1""))"
14317	Activity	"act(complex(p(HGNC:""DPYSL2""),p(HGNC:""DPYSL5"")))"
14318	Activity	"act(p(HGNC:""ADRA1D""))"
14319	Activity	"act(p(RGD:""P2ry12""))"
14320	Activity	"act(p(HGNC:""E2F1""),ma(tscript))"
14321	Activity	"act(p(RGD:""Ednra""))"
14322	Activity	"act(p(HGNC:""PDE2A""))"
14323	Activity	"act(p(RGD:""Gatm""),ma(cat))"
14324	Activity	"act(p(HGNC:""ITGB3""))"
14325	Activity	"act(p(HGNC:""BACE1""),ma(GOBP:""proteolysis""))"
14327	Activity	"act(p(MGI:""S100b""))"
14328	Activity	"act(p(RGD:""Cebpb""))"
14329	Activity	"act(p(HGNC:""SCO2""))"
14330	Activity	"act(complex(p(MGI:""Ifngr1""),p(MGI:""Ifngr2"")))"
14331	Activity	"act(p(HGNC:""KCNMA1""))"
14332	Activity	"act(p(MGI:""Xylb""),ma(cat))"
14333	Activity	"act(p(HGNC:""ALDH8A1""),ma(cat))"
14334	Activity	"act(p(HGNC:""MMP2""))"
14335	Activity	"act(p(RGD:""Acad8""),ma(cat))"
14336	Activity	"act(p(MESH:""Calpain""))"
14337	Activity	"act(complex(p(RGD:""Snap23""),composite(p(RGD:""LOC103690878""),p(RGD:""Stx1a""),p(RGD:""Stx1b""),p(RGD:""Stx2""),p(RGD:""Stx3""),p(RGD:""Stx4""))))"
14338	Activity	"act(p(HGNC:""IGBP1""))"
14339	Activity	"act(complex(composite(p(KEGG:""rno:108348096""),p(RGD:""RragB""),p(RGD:""Rraga"")),composite(p(RGD:""Rragc""),p(RGD:""Rragd""))))"
14340	Activity	"act(complex(composite(p(HGNC:""CSF3R""),p(HGNC:""EPOR""),p(HGNC:""GHR""),p(HGNC:""IFNAR1""),p(HGNC:""IFNAR2""),p(HGNC:""IL2RA""),p(HGNC:""IL2RB""),p(HGNC:""IL2RG""),p(HGNC:""IL3RA""),p(HGNC:""IL4R""),p(HGNC:""IL6R""),p(HGNC:""IL7R""),p(HGNC:""OSMR""),p(HGNC:""PRLR"")),composite(p(HGNC:""JAK1""),p(HGNC:""JAK2""),p(HGNC:""JAK3""))))"
14341	Activity	"act(complex(p(MGI:""Trem2""),p(MGI:""Tyrobp"")),ma(GOBP:""signaling""))"
14342	Activity	"act(p(RGD:""Ccr6""))"
14344	Activity	"act(complex(p(MGI:""Itga4""),p(MGI:""Itgb1"")))"
14345	Activity	"act(p(HGNC:""CARNMT1""),ma(cat))"
14346	Activity	"act(p(MGI:""Itpa""),ma(cat))"
14347	Activity	"act(p(FLYBASE:""Idh""),ma(cat))"
14348	Activity	"act(p(MGI:""Arsa""),ma(cat))"
14349	Activity	"act(p(MGI:""Lck""))"
14350	Activity	"act(p(HGNC:""CAPN2""))"
14351	Activity	"act(p(MGI:""Xcr1""))"
14352	Activity	"act(complex(GO:""Ragulator complex""))"
14353	Activity	"act(complex(p(MGI:""Bcar1""),p(MGI:""Ptk2""),composite(p(MGI:""Crk""),p(MGI:""Crkl""))))"
14354	Activity	"act(p(HGNC:""SELENBP1""),ma(cat))"
14355	Activity	"act(p(RGD:""Slc2a4""))"
14356	Activity	"act(p(FLYBASE:""Upf1""))"
14357	Activity	"act(p(HGNC:""TREM2"",var(""p.Tyr38Cys"")))"
14358	Activity	"act(p(RGD:""Ryr2""))"
14359	Activity	"act(p(HGNCGENEFAMILY:""Dopamine receptors""))"
14360	Activity	"act(complex(p(MGI:""Pclo""),p(MGI:""Rims2"")))"
14361	Activity	"act(p(FLYBASE:""Gabat""),ma(cat))"
14362	Activity	"act(p(MGI:""Trpm7""))"
14363	Activity	"act(p(FLYBASE:""CG8132""),ma(cat))"
14364	Activity	"act(p(RGD:""Ldhd""),ma(cat))"
14365	Activity	"act(p(MGI:""Acadsb""),ma(cat))"
14366	Activity	"act(p(HGNC:""PRKCA""),ma(kin))"
14367	Activity	"act(p(MGI:""Ccr8""))"
14368	Activity	"act(p(FLYBASE:""CG3902""),ma(cat))"
14369	Activity	"act(p(MGI:""Cyld""))"
14370	Activity	"act(p(FLYBASE:""Gmer""),ma(cat))"
14371	Activity	"act(complex(p(RGD:""Dcc""),p(RGD:""Dcc"")))"
14372	Activity	"act(complex(p(HGNC:""TAS1R1""),p(HGNC:""TAS1R3"")))"
14373	Activity	"act(p(HGNC:""SIGLEC16""),ma(MESHPP:""Immunoreceptor Tyrosine-Based Inhibition Motif""))"
14374	Activity	"act(p(RGD:""Adcyap1r1""))"
14375	Activity	"act(p(HGNC:""SRC""))"
14376	Activity	"act(p(MGI:""B3gat3""),ma(cat))"
14377	Activity	"act(p(HGNC:""TTF2""))"
14378	Activity	"act(p(MGI:""Ddo""),ma(cat))"
14379	Activity	"act(complex(p(HGNC:""CDK2""),composite(p(HGNC:""CCNA1""),p(HGNC:""CCNA2""),p(HGNC:""CCNE1""),p(HGNC:""CCNE2""))))"
14380	Activity	"act(complex(p(RGD:""Arntl""),composite(p(RGD:""Clock""),p(RGD:""Npas2""))))"
14381	Activity	"act(p(RGD:""Grb2""))"
14382	Activity	"act(p(HGNC:""TPK1""),ma(kin))"
14383	Activity	"act(p(RGD:""Asl""),ma(cat))"
14384	Activity	"act(p(FLYBASE:""Tbc1d15-17""))"
14385	Activity	"act(p(MGI:""B4gat1""),ma(cat))"
14386	Activity	"act(p(HGNC:""NAGA""),ma(cat))"
14387	Activity	"act(p(RGD:""Pigo""),ma(cat))"
14388	Activity	"act(p(HGNC:""PIPOX""),ma(cat))"
14389	Activity	"act(p(HGNC:""MAP3K1""))"
14390	Activity	"act(p(MGI:""L2hgdh""),ma(cat))"
14391	Activity	"act(a(CHEBI:""glutamate(1-)""))"
14392	Activity	"act(p(MGI:""Hsf1""))"
14393	Activity	"act(a(CHEBI:""cyclic ADP-ribose""))"
14394	Activity	"act(p(MGI:""Fzd3""))"
14395	Activity	"act(p(HGNC:""SQLE""),ma(cat))"
14396	Activity	"act(p(MGI:""Duox2""))"
14397	Activity	"act(p(RGD:""Fadd""))"
14398	Activity	"act(p(HGNC:""PDK1""),ma(phos))"
14399	Activity	"act(p(RGD:""Adk""),ma(cat))"
14400	Activity	"act(p(HGNC:""OPRM1""))"
14401	Activity	"act(p(MGI:""Cdc25c""))"
14402	Activity	"act(p(HGNC:""PTPRM""))"
14403	Activity	"act(complex(p(MGI:""Klrc1""),p(MGI:""Klrd1"")))"
14404	Activity	"act(p(HGNC:""PNPLA4""),ma(cat))"
14405	Activity	"act(p(MGI:""Tlr7""),ma(GOBP:""signaling""))"
14406	Activity	"act(p(MGI:""Sult1e1""),ma(cat))"
14407	Activity	"act(p(HGNC:""PSMD14""))"
14408	Activity	"act(p(MGI:""Znrf3""))"
14409	Activity	"act(p(HGNC:""THTPA""),ma(cat))"
14410	Activity	"act(p(MGI:""Mgat4c""),ma(cat))"
14411	Activity	"act(p(FLYBASE:""GCS1""),ma(cat))"
14412	Activity	"act(p(MGI:""Ak3""),ma(cat))"
14413	Activity	"act(p(RGD:""Igf2bp1""))"
14414	Activity	"act(p(HGNC:""ITGB1BP1""))"
14415	Activity	"act(p(MGI:""Vegfa""))"
14416	Activity	"act(p(HGNC:""CDA""),ma(cat))"
14417	Activity	"act(p(RGD:""Aoc1""),ma(cat))"
14418	Activity	"act(p(HGNC:""GSR""),ma(cat))"
14419	Activity	"act(p(RGD:""Ager""))"
14420	Activity	"act(p(HGNC:""SMOX""),ma(cat))"
14421	Activity	"act(p(HGNC:""ADAM17""))"
14423	Activity	"act(a(GO:""endosome""))"
14424	Activity	"act(p(RGD:""Cdkn2b""))"
14425	Activity	"act(p(HGNC:""NAPRT""),ma(cat))"
14426	Activity	"act(p(MGI:""Dpm1""),ma(cat))"
14427	Activity	"act(p(FLYBASE:""Myd88""))"
14428	Activity	"act(p(RGD:""Klkb1""))"
14429	Activity	"act(p(RGD:""Timp3""))"
14430	Activity	"act(p(HGNC:""CD82""))"
14432	Activity	"act(p(HGNC:""GLA""),ma(cat))"
14433	Activity	"act(p(MGI:""Amdhd2""),ma(cat))"
14434	Activity	"act(p(HGNC:""IL21""))"
14435	Activity	"act(p(RGD:""Acadl""),ma(cat))"
14436	Activity	"act(p(FLYBASE:""CG11162""),ma(cat))"
14437	Activity	"act(p(HGNC:""ADAM17""),ma(GOBP:""proteolysis""))"
14438	Activity	"act(p(MGI:""C5ar1""))"
14439	Activity	"act(p(HGNC:""CDC37""))"
14440	Activity	"act(p(RGD:""Map3k4""))"
14441	Activity	"act(p(FLYBASE:""Tpi""),ma(cat))"
14442	Activity	"act(p(RGD:""Ambra1""))"
14443	Activity	"act(p(FLYBASE:""Atf-2""))"
14444	Activity	"act(p(MGI:""Mri1""),ma(cat))"
14445	Activity	"act(p(RGD:""Hmox1""))"
14446	Activity	"act(p(RGD:""Ogg1""))"
14447	Activity	"act(p(RGD:""Tyk2""))"
14448	Activity	"act(p(HGNC:""ACOT8""),ma(cat))"
14449	Activity	"act(p(RGD:""Mcat""),ma(cat))"
14450	Activity	"act(p(HGNC:""P2RY12""))"
14451	Activity	"act(p(MGI:""Cbr4""),ma(cat))"
14452	Activity	"act(p(HGNC:""BRAP""))"
14453	Activity	"act(p(MESHC:""Interleukin-1 Receptor-Associated Kinases""),ma(kin))"
14454	Activity	"act(p(RGD:""Mri1""),ma(cat))"
14455	Activity	"act(a(CHEBI:""galanthamine""))"
14456	Activity	"act(p(MGI:""Ccnb2""))"
14457	Activity	"act(p(HGNC:""PBX1""))"
14458	Activity	"act(p(MGI:""Sesn2""))"
14459	Activity	"act(p(HGNC:""CBLB""))"
14460	Activity	"act(p(MGI:""Serpinb5""))"
14461	Activity	"act(p(RGD:""Ptgs2""))"
14462	Activity	"act(a(MESH:""Receptors, N-Methyl-D-Aspartate""),ma(MESH:""Toxic Actions""))"
14463	Activity	"act(complex(p(RGD:""Cdk2""),composite(p(RGD:""Ccna1""),p(RGD:""Ccna2""),p(RGD:""Ccne1""),p(RGD:""Ccne2""))))"
14464	Activity	"act(p(HGNC:""ADCY2""))"
14465	Activity	"act(complex(p(RGD:""Tiam1""),composite(p(RGD:""Vav1""),p(RGD:""Vav2""),p(RGD:""Vav3""))))"
14466	Activity	"act(p(FLYBASE:""fbp""),ma(cat))"
14467	Activity	"act(p(MGI:""Plaur""))"
14468	Activity	"act(p(FLYBASE:""CDase""),ma(cat))"
14469	Activity	"act(p(RGD:""Gria2""))"
14470	Activity	"act(p(MGI:""Jak2""))"
14471	Activity	"act(a(CHEBI:""N-methyl-D-aspartic acid""))"
14472	Activity	"act(complex(p(RGD:""Apaf1""),p(RGD:""Casp9""),composite(p(RGD:""Cycs""),p(RGD:""Cyct""),p(RGD:""LOC100363502""))))"
14473	Activity	"act(complex(p(HGNC:""STX7""),p(HGNC:""STX8""),composite(p(HGNC:""VTI1A""),p(HGNC:""VTI1B""))))"
14474	Activity	"act(p(MGI:""Ppp1r17""))"
14475	Activity	"act(p(HGNC:""MYO10""))"
14476	Activity	"act(p(MGI:""Itgb3""))"
14477	Activity	"act(complex(p(MGI:""Ccnd1""),composite(p(MGI:""Cdk4""),p(MGI:""Cdk6""))))"
14478	Activity	"act(a(CONSO:""amyloid-beta aggregates""))"
14479	Activity	"act(p(MGI:""Clec4e""))"
14480	Activity	"act(p(HGNC:""PRKCE""))"
